rsm_name,customer_segment,support_status,credential,state,years_in_practice,practice_structure,referral_source,tests_interested_in,competitors_used,samples_per_week,hs_latest_source,customer_count,revenue,revenue_per_customer
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,null,null,null,null,null,null,OFFLINE,2,26890.0,13445.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,null,Toxins;Gut Health;Hormones,null,null,DIRECT_TRAFFIC,1,25354.94,25354.94
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,null,Toxins;Neural Health;Gut Health;Food Reactions,null,null,EMAIL_MARKETING,1,25173.89,25173.89
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,null,Diagnostic Solutions;IGeneX;Dutch;Cyrex Labs;Doctors Data;Microbiome Labs;SpectraCell;Genova;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,25143.45,25143.45
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,11+ years,null,null,null,null,4-10,REFERRALS,1,24515.95,24515.95
Kevin Sullivan,Existing (Pre-2025),No Support,DO,CA,11+ years,null,null,null,null,null,EMAIL_MARKETING,1,23952.5,23952.5
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,null,null,1-3,REFERRALS,1,23075.09,23075.09
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,null,null,null,null,null,null,OFFLINE,10,22372.34,2237.23
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,11+ years,null,Conference/Event,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,Diagnostic Solutions;Dutch;Doctors Data;Genova;Great Plans/Mosaic,11-20,DIRECT_TRAFFIC,1,21880.0,21880.0
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,Toxins;Gut Health;Nutrients,null,4-10,PAID_SEARCH,1,21879.14,21879.14
Kevin Sullivan,Existing (Pre-2025),With Support,DC,CA,4-10 years,null,null,Toxins;Neural Health,null,1-3,DIRECT_TRAFFIC,1,21850.0,21850.0
Kevin Sullivan,Existing (Pre-2025),With Support,DO,CA,11+ years,null,null,null,Cyrex Labs;Doctors Data;Genova;Great Plans/Mosaic;Dutch;IGeneX;Diagnostic Solutions,4-10,DIRECT_TRAFFIC,1,20442.0,20442.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,0-3 years,null,Practitioner Referral,Toxins;Infections,null,4-10,DIRECT_TRAFFIC,1,20310.0,20310.0
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,null,null,Practitioner Referral,Longevity,null,null,DIRECT_TRAFFIC,1,19400.1,19400.1
Kevin Sullivan,Existing (Pre-2025),With Support,DO,CA,null,null,null,null,null,null,ORGANIC_SEARCH,2,17625.0,8812.5
Kevin Sullivan,Existing (Pre-2025),No Support,DC,CA,null,null,null,null,null,null,OFFLINE,5,16445.0,3289.0
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,11+ years,null,null,Toxins;Neural Health;Hormones,null,1-3,DIRECT_TRAFFIC,1,16259.37,16259.37
Kevin Sullivan,Existing (Pre-2025),No Support,MD,CA,11+ years,null,Patient Requested Testing,Gut Health;Food Reactions;Cardiovascular Health;Neural Health;Toxins;Hormones;Nutrients;Infections;NutriProZ;Longevity,Diagnostic Solutions;Dutch;Microbiome Labs,4-10,DIRECT_TRAFFIC,1,16223.06,16223.06
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,15763.19,15763.19
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,null,null,null,Gut Health;Toxins;Nutrients,null,null,OFFLINE,1,14791.03,14791.03
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,null,Toxins;Infections,null,null,OFFLINE,1,14299.0,14299.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,null,Gut Health;Food Reactions;Toxins,null,null,OFFLINE,1,13559.51,13559.51
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,null,null,null,Toxins;Gut Health;NutriProZ;Longevity,null,null,OFFLINE,1,13105.8,13105.8
Kevin Sullivan,Existing (Pre-2025),With Support,DO,CA,null,null,null,Hormones,null,null,EMAIL_MARKETING,1,13080.0,13080.0
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,0-3 years,null,Other,Gut Health; Neural Health; Toxins; Nutrients; Autoimmune; Longevity; Infections; Hormones; Food Reactions; Cardiovascular Health,null,1-3,DIRECT_TRAFFIC,1,12960.0,12960.0
Kevin Sullivan,Existing (Pre-2025),With Support,DO,CA,4-10 years,null,Patient Requested Testing,null,null,4-10,EMAIL_MARKETING,1,12930.0,12930.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,null,Toxins;Food Reactions;Gut Health;Longevity,null,null,DIRECT_TRAFFIC,1,12545.94,12545.94
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,null,null,null,null,null,null,EMAIL_MARKETING,3,11765.73,3921.91
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,4-10 years,null,null,null,Microbiome Labs,1-3,DIRECT_TRAFFIC,1,11760.0,11760.0
Kevin Sullivan,Existing (Pre-2025),With Support,RD,CA,11+ years,null,Other,null,Genova,1-3,ORGANIC_SEARCH,1,11560.0,11560.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,Other,Cardiovascular Health; Hormones; Infections; Longevity; Nutrients; Toxins; Gut Health; Neural Health,null,null,OFFLINE,1,11554.08,11554.08
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,Gut Health,null,4-10,DIRECT_TRAFFIC,1,10727.16,10727.16
Kevin Sullivan,Existing (Pre-2025),No Support,MD,CA,null,null,null,null,null,null,OFFLINE,2,10518.72,5259.36
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,4-10 years,null,null,null,Dutch;ZRT;Microbiome Labs;Doctors Data;Cyrex Labs;Genova;Great Plans/Mosaic,4-10,DIRECT_TRAFFIC,1,10346.35,10346.35
Kevin Sullivan,Existing (Pre-2025),With Support,NP,CA,11+ years,null,null,Autoimmune;Gut Health;Hormones;Infections;Nutrients;Toxins,ZRT;Genova;Great Plans/Mosaic;Boston Heart;Cyrex Labs,1-3,PAID_SEARCH,1,8520.0,8520.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,null,Food Reactions;Toxins;Gut Health;Hormones,null,null,OFFLINE,1,8152.11,8152.11
Kevin Sullivan,Existing (Pre-2025),With Support,DO,CA,null,null,null,null,null,null,EMAIL_MARKETING,2,7528.52,3764.26
Kevin Sullivan,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,Toxins;Gut Health;Longevity;NutriProZ;Regenere,null,1-3,REFERRALS,1,7389.0,7389.0
Kevin Sullivan,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,null,null,1-3,EMAIL_MARKETING,1,7380.0,7380.0
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,null,null,null,Longevity,null,null,OFFLINE,1,7041.05,7041.05
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,11+ years,null,Practitioner Referral,Toxins;Cardiovascular Health;Food Reactions;Gut Health;Hormones;Longevity;NutriProZ;Regenere,null,4-10,REFERRALS,1,6419.94,6419.94
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,null,null,Other,Toxins; Food Reactions; Hormones; Infections; Longevity; Autoimmune; Nutrients; Neural Health; Gut Health; Cardiovascular Health,null,null,OFFLINE,1,6280.0,6280.0
Kevin Sullivan,Existing (Pre-2025),With Support,DC,CA,null,null,null,null,null,null,EMAIL_MARKETING,2,6223.27,3111.63
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,4-10 years,null,null,Gut Health;Hormones;Nutrients,BiomeFX;Microbiome Labs,1-3,DIRECT_TRAFFIC,1,6120.69,6120.69
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,Social Media,Toxins,Dutch,1-3,DIRECT_TRAFFIC,1,6120.0,6120.0
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,4-10 years,null,Patient Requested Testing,Hormones;Toxins,null,null,EMAIL_MARKETING,1,6079.0,6079.0
Kevin Sullivan,Existing (Pre-2025),With Support,NP,CA,null,null,null,null,null,null,OFFLINE,1,6052.56,6052.56
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,null,Gut Health;Food Reactions;Cardiovascular Health;Toxins;Hormones;Autoimmune;Longevity,null,null,OFFLINE,1,5705.03,5705.03
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,4-10 years,null,null,Toxins;Food Reactions;Gut Health,null,1-3,DIRECT_TRAFFIC,1,5360.94,5360.94
Kevin Sullivan,Existing (Pre-2025),With Support,MD,SD,11+ years,null,null,null,null,null,EMAIL_MARKETING,1,4400.92,4400.92
Kevin Sullivan,Existing (Pre-2025),No Support,DC,CA,11+ years,null,null,null,Dutch;SpectraCell;Cyrex Labs;Genova,1-3,DIRECT_TRAFFIC,1,4398.84,4398.84
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,Gut Health;Toxins,null,1-3,EMAIL_MARKETING,1,4297.75,4297.75
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,0-3 years,null,Practitioner Referral,null,null,1-3,ORGANIC_SEARCH,1,4094.17,4094.17
Kevin Sullivan,Existing (Pre-2025),No Support,NP,CA,11+ years,null,null,null,Diagnostic Solutions;IGeneX;Cyrex Labs;Doctors Data;SpectraCell;Genova;Great Plans/Mosaic;ZRT,4-10,EMAIL_MARKETING,1,3990.0,3990.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,null,Gut Health;Toxins,null,null,OFFLINE,1,3927.25,3927.25
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,0-3 years,null,null,null,Diagnostic Solutions;IGeneX;Dutch;Doctors Data;Microbiome Labs;ZRT;Genova;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,3800.0,3800.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,11+ years,null,null,null,null,4-10,DIRECT_TRAFFIC,1,3680.0,3680.0
Kevin Sullivan,Existing (Pre-2025),With Support,RD,CA,null,null,null,null,null,null,DIRECT_TRAFFIC,1,3645.0,3645.0
Kevin Sullivan,Existing (Pre-2025),With Support,DC,CA,11+ years,null,Practitioner Referral,null,null,1-3,DIRECT_TRAFFIC,1,3640.0,3640.0
Kevin Sullivan,Existing (Pre-2025),No Support,Others,MD,0-3 years,null,Patient Requested Testing,Gut Health;Food Reactions;Cardiovascular Health;Nutrients;Neural Health;NutriProZ;Regenere;Longevity,null,1-3,DIRECT_TRAFFIC,1,3598.0,3598.0
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,11+ years,null,null,null,null,null,EMAIL_MARKETING,1,3420.0,3420.0
Kevin Sullivan,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,null,null,11-20,DIRECT_TRAFFIC,1,3400.0,3400.0
Kevin Sullivan,Existing (Pre-2025),With Support,NP,CA,4-10 years,null,null,null,null,1-3,REFERRALS,1,3368.55,3368.55
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,null,null,Other,Toxins,null,null,OFFLINE,1,3320.0,3320.0
Kevin Sullivan,Existing (Pre-2025),With Support,NP,CA,4-10 years,null,null,null,Great Plans/Mosaic;SpectraCell,1-3,ORGANIC_SEARCH,1,3229.78,3229.78
Kevin Sullivan,Existing (Pre-2025),No Support,MD,CA,null,null,Conference/Event,Cardiovascular Health,null,null,OFFLINE,1,3120.68,3120.68
Kevin Sullivan,Existing (Pre-2025),No Support,Others,CA,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,2,2971.05,1485.52
Kevin Sullivan,Existing (Pre-2025),No Support,RD,CA,null,null,null,null,null,null,OFFLINE,3,2950.0,983.33
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,0-3 years,null,Patient Requested Testing,null,null,1-3,DIRECT_TRAFFIC,1,2860.0,2860.0
Kevin Sullivan,Existing (Pre-2025),No Support,MD,CA,null,null,Practitioner Referral,Gut Health; Nutrients; Hormones; Food Reactions; Cardiovascular Health,null,null,OFFLINE,1,2621.74,2621.74
Kevin Sullivan,Existing (Pre-2025),No Support,MD,CA,0-3 years,null,Practitioner Referral,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,Genova,1-3,EMAIL_MARKETING,1,2617.16,2617.16
Kevin Sullivan,Existing (Pre-2025),No Support,Others,CA,0-3 years,null,Social Media,Toxins,null,null,ORGANIC_SEARCH,1,2600.0,2600.0
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,null,null,Patient Requested Testing,null,null,null,DIRECT_TRAFFIC,1,2600.0,2600.0
Kevin Sullivan,Existing (Pre-2025),No Support,Others,CA,11+ years,null,null,null,null,1-3,REFERRALS,1,2600.0,2600.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,11+ years,null,Conference/Event,Toxins;Nutrients,null,1-3,DIRECT_TRAFFIC,1,2520.0,2520.0
Kevin Sullivan,Existing (Pre-2025),With Support,DC,CA,null,null,null,Toxins;Gut Health,null,null,EMAIL_MARKETING,1,2480.0,2480.0
Kevin Sullivan,Existing (Pre-2025),No Support,NP,CA,null,null,null,null,null,null,EMAIL_MARKETING,1,2400.0,2400.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,0-3 years,null,null,Gut Health;Neural Health;Nutrients;Cardiovascular Health;Hormones;Longevity;Food Reactions,null,1-3,EMAIL_MARKETING,1,2318.15,2318.15
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,null,null,null,Gut Health;Toxins;Hormones;Longevity,null,null,DIRECT_TRAFFIC,1,2227.91,2227.91
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,4-10 years,null,null,null,null,1-3,PAID_SEARCH,1,2192.54,2192.54
Kevin Sullivan,Existing (Pre-2025),With Support,RD,CA,4-10 years,null,null,null,Genova;Oxford/MRT,1-3,ORGANIC_SEARCH,1,2190.0,2190.0
Kevin Sullivan,Existing (Pre-2025),No Support,Others,CA,null,null,null,null,null,null,EMAIL_MARKETING,2,2100.0,1050.0
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,11+ years,null,Practitioner Referral,null,null,4-10,DIRECT_TRAFFIC,1,2010.27,2010.27
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,4-10 years,null,null,null,Diagnostic Solutions;IGeneX;Dutch;Cyrex Labs;Doctors Data;Microbiome Labs;SpectraCell;ZRT;Genova;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,2003.84,2003.84
Kevin Sullivan,Existing (Pre-2025),No Support,DC,CA,null,null,null,Toxins;Hormones;Neural Health,null,null,OFFLINE,1,1915.31,1915.31
Kevin Sullivan,Existing (Pre-2025),No Support,NP,CA,null,null,null,null,null,null,OFFLINE,1,1780.0,1780.0
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,1706.8,1706.8
Kevin Sullivan,Existing (Pre-2025),No Support,RD,CA,null,null,Practitioner Referral,null,null,null,OFFLINE,1,1530.0,1530.0
Kevin Sullivan,Existing (Pre-2025),With Support,Others,FL,0-3 years,null,null,null,Diagnostic Solutions;Microbiome Labs;Dutch;BiomeFX;Great Plans/Mosaic;Oxford/MRT,1-3,DIRECT_TRAFFIC,1,1520.0,1520.0
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,null,Genova;Great Plans/Mosaic;Boston Heart;Doctors Data;SpectraCell;Diagnostic Solutions,1-3,DIRECT_TRAFFIC,1,1260.0,1260.0
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,4-10 years,null,null,null,Cyrex Labs;Microbiome Labs;Genova;Great Plans/Mosaic;Dutch,1-3,DIRECT_TRAFFIC,1,1141.57,1141.57
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,null,null,null,null,null,null,ORGANIC_SEARCH,1,1070.0,1070.0
Kevin Sullivan,Existing (Pre-2025),With Support,MD,CA,4-10 years,null,null,null,Genova;Great Plans/Mosaic;Boston Heart,1-3,DIRECT_TRAFFIC,1,1054.96,1054.96
Kevin Sullivan,Existing (Pre-2025),No Support,NP,CA,11+ years,null,Conference/Event,null,Cell Science Systems;Diagnostic Solutions;IGeneX;Dutch;Microbiome Labs;ZRT;SpectraCell;Cyrex Labs;Doctors Data;Genova;Great Plans/Mosaic;Boston Heart,1-3,EMAIL_MARKETING,1,1040.0,1040.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,11+ years,null,null,Gut Health;Toxins;Nutrients,null,4-10,EMAIL_MARKETING,1,1000.0,1000.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,null,null,null,DIRECT_TRAFFIC,1,959.57,959.57
Kevin Sullivan,Existing (Pre-2025),No Support,RD,CA,null,null,Practitioner Referral,null,null,null,EMAIL_MARKETING,1,920.0,920.0
Kevin Sullivan,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,null,Cyrex Labs;Doctors Data;SpectraCell;Microbiome Labs;Diagnostic Solutions;IGeneX;Genova;Great Plans/Mosaic,1-3,ORGANIC_SEARCH,1,894.36,894.36
Kevin Sullivan,Existing (Pre-2025),No Support,MD,CA,null,null,Conference/Event,null,null,null,ORGANIC_SEARCH,1,860.0,860.0
Kevin Sullivan,Existing (Pre-2025),With Support,DC,CA,null,null,null,null,null,null,PAID_SEARCH,1,770.0,770.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,0-3 years,null,Other,null,null,null,ORGANIC_SEARCH,1,770.0,770.0
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,4-10 years,null,null,null,null,1-3,ORGANIC_SEARCH,1,652.07,652.07
Kevin Sullivan,Existing (Pre-2025),With Support,Others,CA,4-10 years,null,null,null,null,null,DIRECT_TRAFFIC,1,640.0,640.0
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,null,null,Practitioner Referral,null,null,null,OFFLINE,1,636.62,636.62
Kevin Sullivan,Existing (Pre-2025),No Support,Others,CA,4-10 years,null,null,null,BiomeFX;Microbiome Labs,1-3,DIRECT_TRAFFIC,1,520.0,520.0
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,0-3 years,null,Conference/Event,null,null,null,EMAIL_MARKETING,1,520.0,520.0
Kevin Sullivan,Existing (Pre-2025),No Support,DO,CA,null,null,null,null,null,null,OFFLINE,1,450.0,450.0
Kevin Sullivan,Existing (Pre-2025),No Support,MD,CA,null,null,Patient Requested Testing,Nutrients;Infections;Longevity;Regenere,null,null,DIRECT_TRAFFIC,1,420.0,420.0
Kevin Sullivan,Existing (Pre-2025),No Support,RD,CA,null,null,null,null,null,null,DIRECT_TRAFFIC,1,400.0,400.0
Kevin Sullivan,Existing (Pre-2025),No Support,RD,CA,null,null,null,Gut Health;Toxins;Hormones;Nutrients,null,null,OFFLINE,1,375.73,375.73
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,11+ years,null,null,null,null,null,ORGANIC_SEARCH,1,320.0,320.0
Kevin Sullivan,Existing (Pre-2025),With Support,ND,CA,null,null,Practitioner Referral,null,null,null,PAID_SEARCH,1,225.0,225.0
Kevin Sullivan,Existing (Pre-2025),No Support,ND,CA,null,null,Practitioner Referral,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Longevity;Infections;Hormones;Food Reactions;Cardiovascular Health,null,null,DIRECT_TRAFFIC,1,26.35,26.35
Kevin Sullivan,One-Timer (2025),With Support,NP,CA,null,null,Vibrant Sales Rep,Gut Health;Cardiovascular Health;Neural Health;Toxins;Longevity;Nutrients;Hormones;Autoimmune;Food Reactions;Infections,null,null,EMAIL_MARKETING,1,1060.0,1060.0
Kevin Sullivan,One-Timer (2025),No Support,Others,CA,0-3 years,null,Practitioner Referral,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,Dutch;Microbiome Labs;Genova;Great Plans/Mosaic,1-3,PAID_SEARCH,1,760.0,760.0
Kevin Sullivan,One-Timer (2025),No Support,MD,CA,11+ years,null,Practitioner Referral,Hormones;Toxins;Neural Health;Longevity;Cardiovascular Health;Gut Health;Nutrients,Doctors Data;Microbiome Labs;ZRT;Genova,1-3,ORGANIC_SEARCH,1,760.0,760.0
Kevin Sullivan,One-Timer (2025),No Support,Others,CA,11+ years,null,Vibrant Sales Rep,Gut Health;Hormones,Genova;Great Plans/Mosaic;Cyrex Labs;Doctors Data;Cell Science Systems,21+,DIRECT_TRAFFIC,1,700.0,700.0
Kevin Sullivan,One-Timer (2025),With Support,ND,CA,I'm not yet in practice,null,Conference/Event,Toxins,Dutch;IGeneX;Doctors Data;SpectraCell;ZRT;Boston Heart;Genova,1-3,DIRECT_TRAFFIC,1,650.0,650.0
Kevin Sullivan,One-Timer (2025),No Support,MD,US_OTHER,null,null,null,null,null,null,OFFLINE,2,647.69,323.84
Kevin Sullivan,One-Timer (2025),No Support,Others,CA,null,null,Practitioner Referral,Toxins;Autoimmune;Hormones;Gut Health;Food Reactions,null,null,DIRECT_TRAFFIC,1,520.0,520.0
Kevin Sullivan,One-Timer (2025),No Support,ND,CA,11+ years,null,Practitioner Referral,Gut Health;Neural Health;Food Reactions;Hormones;Infections;Nutrients;Autoimmune;Longevity,Genova;Microbiome Labs;Cell Science Systems;Diagnostic Solutions;Dutch,1-3,DIRECT_TRAFFIC,1,520.0,520.0
Kevin Sullivan,One-Timer (2025),No Support,DO,CA,11+ years,null,Patient Requested Testing,Toxins;Gut Health;Neural Health;Autoimmune;Food Reactions;Hormones;Infections;Nutrients;Cardiovascular Health;Longevity,null,1-3,DIRECT_TRAFFIC,1,520.0,520.0
Kevin Sullivan,One-Timer (2025),No Support,DO,CA,11+ years,null,Patient Requested Testing,Cardiovascular Health;Toxins;Infections;Nutrients;Autoimmune;Food Reactions;Hormones;Neural Health;Gut Health;Longevity,Cell Science Systems;Cyrex Labs;Doctors Data;Diagnostic Solutions;Dutch;Genova;Boston Heart,1-3,DIRECT_TRAFFIC,1,520.0,520.0
Kevin Sullivan,One-Timer (2025),With Support,NP,CA,null,null,null,null,null,null,OFFLINE,1,520.0,520.0
Kevin Sullivan,One-Timer (2025),No Support,DC,CA,11+ years,null,Practitioner Referral,Gut Health;Food Reactions;Nutrients;Toxins,Microbiome Labs;BiomeFX;Diagnostic Solutions;Doctors Data,1-3,DIRECT_TRAFFIC,1,500.0,500.0
Kevin Sullivan,One-Timer (2025),With Support,Others,CA,null,null,null,null,null,null,EMAIL_MARKETING,1,499.0,499.0
Kevin Sullivan,One-Timer (2025),With Support,Others,CA,11+ years,null,Conference/Event,Neural Health,Dutch,null,PAID_SEARCH,1,480.0,480.0
Kevin Sullivan,One-Timer (2025),No Support,Others,CA,0-3 years,null,Patient Requested Testing,Nutrients;Longevity;Food Reactions;Toxins;Cardiovascular Health;Hormones,null,4-10,DIRECT_TRAFFIC,1,470.0,470.0
Kevin Sullivan,One-Timer (2025),No Support,Others,CA,4-10 years,null,Practitioner Referral,Gut Health;Neural Health;Food Reactions;Toxins;Longevity;Autoimmune;Infections;Nutrients;Hormones;Cardiovascular Health,null,1-3,DIRECT_TRAFFIC,1,400.0,400.0
Kevin Sullivan,One-Timer (2025),No Support,RD,CA,11+ years,null,null,null,Microbiome Labs;Genova;Great Plans/Mosaic;IGeneX;Dutch,1-3,DIRECT_TRAFFIC,1,400.0,400.0
Kevin Sullivan,One-Timer (2025),With Support,MD,CA,null,null,null,null,null,null,OFFLINE,1,400.0,400.0
Kevin Sullivan,One-Timer (2025),With Support,DC,CA,4-10 years,null,Practitioner Referral,Toxins;Gut Health;Cardiovascular Health;Neural Health;Autoimmune;Infections;Nutrients;Hormones;Longevity;Food Reactions,Dutch,1-3,REFERRALS,1,360.0,360.0
